bedrooms,beds,bath,zipcode,host_is_superhost,review_scores_rating,time_quarter,has_pool,is_petfriendly,has_workspace,has_freeparking,has_gym,home_price_aprx,price,occupancy_rate
4,4,2.0,78729,1,4.92,Q1,0,1,1,1,0,457000,226.0,0.0503680743897714
2,2,2.0,78701,0,5.0,Q1,0,0,1,0,1,727000,369.0,0.0187604690117252
3,3,2.0,78745,0,5.0,Q1,0,0,1,0,0,456000,382.0,0.0261096605744125
2,4,2.0,78701,1,4.99,Q1,1,0,1,0,1,727000,83.0,0.7
7,13,4.0,78729,1,5.0,Q1,1,1,1,1,0,457000,899.0,0.0694789081885856
1,1,1.0,78704,0,5.0,Q1,0,0,1,1,0,802000,112.0,0.0420904945633111
3,3,2.5,78751,0,5.0,Q1,0,1,1,1,0,636000,230.0,0.7
2,2,1.0,78753,1,4.85,Q1,0,0,1,1,0,364000,109.0,0.7
2,2,1.0,78758,0,4.63,Q1,0,0,1,1,0,398000,85.0,0.088008800880088
2,2,2.5,78721,1,4.97,Q1,0,1,0,1,0,464000,182.0,0.2403846153846154
4,6,2.0,78734,0,5.0,Q1,0,0,1,1,0,648000,403.0,0.1149897330595482
2,2,2.0,78704,0,5.0,Q1,1,0,1,1,0,802000,265.0,0.0115807759119861
2,2,1.0,78702,0,5.0,Q1,0,0,1,1,0,613000,339.0,0.0210970464135021
2,2,1.0,78737,1,4.95,Q1,0,1,1,1,0,786000,300.0,0.054007959067652
1,1,1.0,78744,1,4.96,Q1,0,0,1,1,0,358000,100.0,0.1362543414373497
2,3,2.5,78750,0,5.0,Q1,0,1,1,1,0,603000,170.0,0.0063613231552162
1,1,1.0,78702,0,4.73,Q1,0,0,1,1,0,613000,169.0,0.0548245614035087
2,2,2.5,78704,0,5.0,Q1,0,1,1,1,0,802000,425.0,0.0109559024924678
1,2,1.0,78701,0,4.75,Q1,0,0,0,0,1,727000,219.0,0.7
2,3,2.5,78752,1,4.97,Q1,0,0,1,1,0,422000,146.0,0.4585798816568047
1,3,1.0,78758,1,4.73,Q1,1,1,1,1,1,398000,150.0,0.075419952005485
2,2,2.0,78741,1,5.0,Q1,0,0,1,1,0,397000,127.0,0.0430879712746858
4,5,3.0,78704,0,4.69,Q1,1,0,1,0,0,802000,853.0,0.1486988847583643
2,2,2.0,78745,0,5.0,Q1,0,0,1,1,0,456000,298.0,0.0095556617295747
3,3,3.0,78704,0,4.96,Q1,1,1,1,1,1,802000,1315.0,0.7
2,2,1.0,78751,1,4.89,Q1,1,1,1,1,1,636000,215.0,0.036525974025974
1,1,1.0,78704,0,5.0,Q1,1,1,1,1,1,802000,285.0,0.0151553422581459
2,2,2.5,78702,0,5.0,Q1,0,0,1,0,0,613000,295.0,0.0193050193050193
2,3,1.0,78751,0,4.08,Q1,0,1,1,1,0,636000,119.0,0.182509505703422
2,2,1.0,78751,1,4.89,Q1,1,1,0,1,0,636000,251.0,0.0847970926711084
2,2,2.0,78758,1,4.74,Q1,1,0,1,1,1,398000,137.0,0.7
3,5,2.0,78734,0,4.43,Q1,0,0,1,1,0,648000,202.0,0.0241212956581667
1,1,1.0,78736,0,5.0,Q1,0,1,0,1,0,529000,95.0,0.1792114695340501
2,2,2.0,78745,1,4.95,Q1,0,0,1,1,0,456000,194.0,0.0517429193899782
2,3,2.0,78701,1,4.97,Q1,1,0,1,0,1,727000,85.0,0.7
3,2,2.0,78748,0,5.0,Q1,0,1,1,1,0,440000,168.0,0.0277557494052339
1,1,1.0,78702,0,5.0,Q1,1,1,1,0,0,613000,264.0,0.028735632183908
2,2,2.0,78741,1,4.83,Q1,0,0,1,1,0,397000,132.0,0.1061195613724796
2,2,1.0,78702,1,4.92,Q1,0,0,1,1,0,613000,140.0,0.135593220338983
2,2,1.0,78702,0,4.64,Q1,0,1,1,1,0,613000,174.0,0.1284296555750146
2,2,1.0,78717,0,4.0,Q1,0,0,0,0,1,583000,86.0,0.0444444444444444
2,2,1.0,78705,0,4.91,Q1,0,1,1,0,0,353000,119.0,0.1378070701018574
1,1,1.0,78721,1,4.78,Q1,0,0,1,1,0,464000,106.0,0.2160417184007946
2,2,2.0,78748,0,3.5,Q1,0,1,1,1,0,440000,186.0,0.0714711137581894
1,1,1.0,78705,0,4.27,Q1,0,1,1,1,0,353000,82.0,0.1306413301662707
1,1,1.0,78705,0,4.35,Q1,0,1,1,1,0,353000,142.0,0.1543026706231454
3,5,2.5,78734,1,5.0,Q1,0,0,1,1,0,648000,448.0,0.0240963855421686
1,1,1.0,78704,0,4.81,Q1,0,0,1,1,0,802000,181.0,0.7
1,1,1.0,78759,0,5.0,Q1,1,0,1,1,0,661000,70.0,0.0928792569659442
3,4,3.0,78746,0,5.0,Q1,0,0,1,1,0,1721000,385.0,0.0338123415046492
6,6,7.0,78702,1,5.0,Q1,0,0,1,1,0,613000,943.0,0.0342917436032709
4,9,3.0,78741,1,4.93,Q1,0,0,1,1,0,397000,1259.0,0.7
3,5,2.0,78704,1,4.58,Q1,0,1,1,1,0,802000,231.0,0.0545037292025243
1,1,1.0,78741,1,4.7,Q1,1,1,1,1,0,397000,268.0,0.107376283846872
1,2,1.0,78741,1,4.94,Q1,1,1,1,1,0,397000,97.0,0.1582131223825034
2,2,2.0,78705,1,4.97,Q1,0,0,1,1,0,353000,207.0,0.1411764705882353
2,2,2.0,78717,0,1.0,Q1,0,0,0,0,1,583000,140.0,0.0514579759862778
3,3,2.5,78754,0,4.78,Q1,0,1,1,1,0,385000,172.0,0.4078014184397163
1,1,1.0,78704,1,4.89,Q1,0,0,1,1,0,802000,179.0,0.0541679205537165
4,5,3.0,78721,1,5.0,Q1,1,0,1,0,0,464000,371.0,0.1107754279959718
1,1,1.0,78741,0,5.0,Q1,1,1,1,1,0,397000,99.0,0.0039308176100628
2,2,2.0,78748,0,4.78,Q1,0,1,1,1,0,440000,200.0,0.0344827586206896
4,6,2.0,78744,1,5.0,Q1,0,1,1,1,0,358000,180.0,0.1665124884366327
2,3,2.0,78745,1,4.92,Q1,0,0,0,1,0,456000,277.0,0.0369948776323278
2,2,1.0,78704,1,5.0,Q1,0,0,0,1,0,802000,120.0,0.0888230940044411
4,6,2.0,78704,1,4.68,Q1,0,1,1,1,0,802000,259.0,0.1144492131616595
2,2,1.0,78705,0,4.93,Q1,0,0,1,1,0,353000,229.0,0.4081632653061224
1,1,1.0,78703,0,5.0,Q1,0,0,1,1,0,1324000,243.0,0.0138360428917329
1,1,1.0,78752,0,4.75,Q1,1,1,1,1,0,422000,91.0,0.1860465116279069
3,3,2.0,78745,1,5.0,Q1,0,0,1,1,0,456000,130.0,0.1222826086956521
3,4,2.0,78701,1,4.91,Q1,1,0,1,0,1,727000,94.0,0.7
4,3,2.5,78747,0,5.0,Q1,0,1,1,1,0,398000,212.0,0.0026954177897574
4,4,2.0,78725,0,4.16,Q1,0,0,1,1,0,313000,154.0,0.4645476772616136
1,1,1.0,78750,0,4.88,Q1,1,0,1,1,0,603000,120.0,0.0876232201533406
1,1,1.0,78704,1,4.88,Q1,0,0,1,0,0,802000,179.0,0.3682393555811277
2,3,1.5,78741,1,4.85,Q1,1,0,0,1,0,397000,119.0,0.7
3,3,2.5,78757,0,5.0,Q1,0,1,1,1,0,612000,220.0,0.0405503258508327
2,2,1.0,78704,0,5.0,Q1,0,0,0,1,0,802000,369.0,0.042016806722689
2,2,2.5,78741,0,4.91,Q1,1,1,1,1,0,397000,173.0,0.1739130434782608
3,2,2.0,78724,0,5.0,Q1,0,0,1,0,0,384000,232.0,0.0475059382422802
4,8,2.0,78748,1,5.0,Q1,1,0,1,1,1,440000,459.0,0.1049618320610687
2,2,2.0,78702,0,5.0,Q1,1,1,0,0,1,613000,221.0,0.0295801526717557
2,2,1.5,78704,1,5.0,Q1,0,1,1,1,0,802000,140.0,0.0446392985253088
2,2,1.5,78744,1,4.45,Q1,0,1,1,1,0,358000,106.0,0.2458701498271225
1,1,1.0,78704,1,5.0,Q1,0,1,0,1,0,802000,107.0,0.0227088402270884
1,2,1.0,78704,0,4.7,Q1,1,1,1,1,1,802000,80.0,0.1820633850303439
1,2,1.0,78704,0,4.68,Q1,1,1,1,1,1,802000,74.0,0.1297814207650273
2,4,1.0,78704,0,4.75,Q1,1,1,1,1,1,802000,92.0,0.2159244264507422
1,3,1.0,78704,0,4.88,Q1,1,1,1,1,1,802000,104.0,0.1772324471710974
1,3,1.0,78704,0,4.85,Q1,1,1,1,1,1,802000,105.0,0.3177822853279243
4,3,4.0,78704,0,5.0,Q1,0,0,1,1,0,802000,444.0,0.0214855739717618
2,5,2.0,78701,1,4.93,Q1,1,0,1,0,1,727000,85.0,0.7
3,3,2.0,78727,1,4.86,Q1,0,1,1,1,0,474000,192.0,0.0427872860635696
1,2,1.0,78701,0,4.67,Q1,0,0,1,0,0,727000,152.0,0.0742574257425742
1,2,1.0,78701,0,5.0,Q1,0,1,1,0,0,727000,125.0,0.3076923076923077
1,1,1.0,78704,0,5.0,Q1,1,1,1,1,0,802000,116.0,0.2463054187192118
3,5,2.5,78748,0,4.86,Q1,0,0,1,1,0,440000,173.0,0.2966101694915254
7,10,5.0,78737,1,5.0,Q1,1,0,1,1,0,786000,748.0,0.0634057971014492
1,1,1.0,78744,1,5.0,Q1,1,0,1,1,0,358000,194.0,0.0841121495327102
3,3,2.0,78734,1,5.0,Q1,1,1,1,0,0,648000,178.0,0.0787401574803149
2,4,2.0,78738,0,3.67,Q1,1,0,1,1,1,883000,185.0,0.0769230769230769
3,3,2.0,78744,1,4.94,Q1,0,0,0,1,0,358000,148.0,0.3035559410234171
2,3,2.5,78727,1,5.0,Q1,0,1,1,1,0,474000,203.0,0.0341685649202733
1,1,1.0,78705,1,5.0,Q1,1,0,1,1,1,353000,69.0,0.018796992481203
2,3,2.0,78702,1,5.0,Q1,0,1,1,0,0,613000,392.0,0.0291932059447983
1,2,1.0,78757,1,4.92,Q1,0,1,1,1,0,612000,118.0,0.0664621676891615
1,1,1.0,78757,1,4.65,Q1,0,1,1,0,0,612000,151.0,0.0667351129363449
1,2,1.0,78745,0,4.75,Q1,1,1,1,1,0,456000,144.0,0.0311405216037368
1,1,1.0,78723,0,5.0,Q1,1,0,0,1,0,502000,100.0,0.1666666666666666
2,4,2.0,78704,0,4.66,Q1,1,1,1,1,1,802000,107.0,0.1951547779273216
1,1,1.0,78702,0,4.68,Q1,1,1,1,0,0,613000,144.0,0.2050359712230215
2,2,2.5,78702,1,4.93,Q1,0,1,0,1,0,613000,249.0,0.0480615187439923
2,2,2.5,78756,1,5.0,Q1,0,1,1,1,0,728000,241.0,0.7
3,3,2.5,78725,0,4.69,Q1,1,0,1,1,1,313000,294.0,0.7
4,5,4.5,78721,0,5.0,Q1,0,0,1,0,0,464000,566.0,0.0283125707814269
3,4,2.5,78754,1,4.84,Q1,1,0,1,1,0,385000,179.0,0.2186421173762946
2,2,1.0,78757,0,5.0,Q1,0,0,1,1,0,612000,148.0,0.0272628135223555
1,1,1.0,78704,0,4.6,Q1,1,1,1,1,1,802000,94.0,0.161507402422611
3,4,2.0,78734,1,5.0,Q1,0,1,1,1,0,648000,599.0,0.0078033554428404
1,1,1.0,78758,0,4.33,Q1,1,0,1,1,1,398000,163.0,0.2107728337236534
1,1,1.0,78702,1,4.76,Q1,0,1,1,1,0,613000,117.0,0.3969194312796208
2,2,1.0,78745,0,5.0,Q1,0,0,0,0,0,456000,51.0,0.7
1,1,1.0,78704,0,1.0,Q1,1,0,0,1,0,802000,180.0,0.013262599469496
3,3,2.5,78721,1,5.0,Q1,0,1,1,1,0,464000,294.0,0.0317712470214455
2,2,2.0,78741,1,4.96,Q1,0,0,1,1,0,397000,126.0,0.0945454545454545
2,2,2.0,78741,1,4.79,Q1,0,0,1,1,0,397000,126.0,0.0675195451314854
3,3,2.5,78725,0,5.0,Q1,1,1,1,1,0,313000,315.0,0.0047892720306513
5,6,3.0,78704,1,5.0,Q1,0,1,1,1,0,802000,1029.0,0.4682274247491639
1,1,1.0,78741,1,4.97,Q1,1,0,0,1,1,397000,146.0,0.7
2,3,2.0,78704,1,4.79,Q1,1,0,1,1,1,802000,143.0,0.1024734982332155
3,3,2.5,78725,0,5.0,Q1,0,1,1,1,0,313000,185.0,0.1256398324802233
3,5,2.0,78747,1,4.88,Q1,0,0,1,1,0,398000,237.0,0.290846877673225
2,2,1.5,78721,1,5.0,Q1,0,0,0,1,0,464000,256.0,0.4387096774193548
3,3,2.0,78759,1,5.0,Q1,0,0,1,1,0,661000,125.0,0.1014370245139476
2,2,1.0,78704,1,5.0,Q1,0,1,1,0,0,802000,326.0,0.0528935905413814
3,3,2.0,78721,1,4.95,Q1,0,0,1,1,0,464000,265.0,0.057660626029654
2,2,1.0,78704,1,4.88,Q1,0,1,1,0,0,802000,278.0,0.0498597693985665
2,2,1.0,78704,1,4.95,Q1,0,1,1,0,0,802000,277.0,0.062421972534332
2,2,1.0,78704,1,4.97,Q1,0,1,1,0,0,802000,321.0,0.0905966885348328
2,2,1.0,78704,1,4.86,Q1,0,1,1,0,0,802000,294.0,0.0436681222707423
2,2,1.0,78704,1,5.0,Q1,0,1,1,0,0,802000,260.0,0.0530586766541822
2,2,1.0,78704,1,4.81,Q1,0,1,1,0,0,802000,233.0,0.0659547738693467
2,2,1.0,78704,1,5.0,Q1,0,1,1,0,0,802000,263.0,0.041787206685953
1,1,1.0,78704,1,4.82,Q1,0,0,1,0,0,802000,153.0,0.0343320848938826
2,2,2.0,78704,0,5.0,Q1,1,0,1,1,0,802000,514.0,0.0108225108225108
1,1,1.0,78702,0,4.85,Q1,1,0,1,1,1,613000,150.0,0.2385321100917431
4,7,3.0,78728,1,4.89,Q1,0,1,1,1,0,432000,319.0,0.0493827160493827
1,1,1.0,78704,0,5.0,Q1,0,0,1,1,0,802000,300.0,0.0278228611175515
3,5,3.0,78702,1,4.94,Q1,1,0,1,0,0,613000,737.0,0.0573248407643312
3,4,2.5,78724,0,5.0,Q1,0,0,1,1,0,384000,120.0,0.0424028268551236
2,3,1.0,78703,0,4.39,Q1,1,1,1,1,0,1324000,123.0,0.1561904761904761
1,2,1.0,78701,1,4.85,Q1,0,0,1,1,0,727000,179.0,0.2599873176918199
1,1,1.5,78751,0,4.88,Q1,0,1,1,1,0,636000,204.0,0.1668302257114818
3,3,2.0,78745,0,5.0,Q1,0,1,1,1,0,456000,160.0,0.1426872770511296
2,3,2.5,78729,1,4.91,Q1,0,1,1,1,0,457000,208.0,0.3985507246376811
2,3,1.0,78704,1,4.93,Q1,0,1,0,1,0,802000,402.0,0.0956937799043062
3,3,2.0,78758,1,4.86,Q1,0,0,1,1,0,398000,315.0,0.0404273751082876
3,3,2.0,78745,1,4.92,Q1,0,0,1,0,0,456000,203.0,0.2327663384064458
3,3,3.0,78734,1,5.0,Q1,0,1,1,1,0,648000,219.0,0.0333951762523191
1,2,1.0,78701,1,5.0,Q1,1,0,1,0,1,727000,236.0,0.0930438635356668
2,3,1.0,78756,1,4.78,Q1,1,0,1,1,1,728000,118.0,0.0638297872340425
1,1,1.0,78704,0,4.75,Q1,0,0,0,1,0,802000,144.0,0.0183066361556064
1,3,1.0,78704,1,5.0,Q1,0,0,1,1,0,802000,283.0,0.4150453955901427
3,3,2.5,78745,1,5.0,Q1,0,0,1,1,1,456000,435.0,0.0394910048266783
2,3,1.0,78741,1,4.5,Q1,1,1,1,1,1,397000,123.0,0.0994671403197158
1,2,1.0,78704,1,4.94,Q1,0,0,0,1,0,802000,152.0,0.281767955801105
3,3,2.0,78745,0,5.0,Q1,0,1,1,1,0,456000,379.0,0.0027995520716685
3,3,2.0,78745,0,4.5,Q1,0,0,1,1,0,456000,414.0,0.0245037980887037
2,2,2.0,78701,1,4.93,Q1,1,1,1,1,0,727000,284.0,0.1237295625276182
1,1,1.0,78721,1,4.95,Q1,0,0,1,1,0,464000,112.0,0.2596685082872928
3,4,2.5,78737,0,5.0,Q1,0,1,0,1,0,786000,350.0,0.0071191267204556
1,1,1.0,78701,0,5.0,Q1,1,0,0,0,1,727000,254.0,0.0540279787747226
3,7,2.0,78753,1,5.0,Q1,1,1,1,1,0,364000,491.0,0.0508607198748043
2,4,1.5,78746,0,4.56,Q1,0,1,1,1,0,1721000,165.0,0.0254093732354601
2,2,2.0,78741,1,4.96,Q1,0,0,1,1,0,397000,127.0,0.0884642604387827
4,9,2.5,78758,1,5.0,Q1,1,1,0,1,0,398000,271.0,0.1210653753026634
4,5,2.0,78744,0,4.7,Q1,0,0,0,1,0,358000,165.0,0.5970149253731343
2,4,1.0,78704,0,5.0,Q1,0,0,1,1,0,802000,342.0,0.0053648068669527
2,2,2.0,78741,1,5.0,Q1,0,0,1,1,0,397000,195.0,0.1731927710843373
2,2,2.0,78728,0,5.0,Q1,1,0,0,0,0,432000,84.0,0.0469851213782302
4,4,3.5,78731,0,5.0,Q1,1,1,1,1,1,1019000,1057.0,0.0171919770773638
1,1,1.0,78741,0,4.67,Q1,1,0,1,1,1,397000,145.0,0.3853211009174312
3,3,2.5,78721,0,4.67,Q1,0,1,1,0,0,464000,685.0,0.0130662020905923
1,2,2.0,78701,0,5.0,Q1,1,0,1,1,1,727000,113.0,0.057471264367816
1,1,1.5,78702,1,4.82,Q1,0,1,1,1,1,613000,120.0,0.0731182795698924
4,4,2.0,78721,1,4.67,Q1,0,1,1,1,0,464000,290.0,0.1214574898785425
1,2,1.0,78758,1,4.79,Q1,1,0,0,1,1,398000,121.0,0.2821997105643994
1,2,1.0,78703,0,4.64,Q1,0,0,0,1,0,1324000,119.0,0.4628099173553719
1,1,1.0,78724,1,4.96,Q1,1,0,0,1,0,384000,207.0,0.188394875659382
2,2,1.5,78702,0,4.67,Q1,0,1,1,1,0,613000,235.0,0.010515247108307
3,5,2.0,78723,0,5.0,Q1,0,1,1,1,0,502000,175.0,0.0510204081632653
2,2,2.5,78702,1,5.0,Q1,0,0,0,1,0,613000,266.0,0.3886925795053003
1,2,1.0,78741,0,5.0,Q1,1,1,1,1,1,397000,80.0,0.0636942675159235
3,4,2.5,78729,0,4.63,Q1,1,0,1,1,0,457000,480.0,0.0344382264313387
7,12,3.0,78702,0,4.77,Q1,1,0,1,0,0,613000,83.0,0.7
1,2,1.0,78734,1,4.96,Q1,0,1,1,0,0,648000,125.0,0.3005780346820809
2,4,2.0,78704,0,4.85,Q1,1,1,1,1,1,802000,99.0,0.1756756756756756
2,3,1.0,78704,0,4.7,Q1,1,1,1,1,1,802000,80.0,0.2036659877800407
1,1,1.0,78759,0,4.5,Q1,0,0,0,1,0,661000,175.0,0.0308641975308641
3,3,2.0,78702,0,4.89,Q1,0,0,1,0,0,613000,179.0,0.1286347954657466
2,4,2.0,78704,0,4.71,Q1,1,1,1,1,1,802000,116.0,0.2087542087542087
2,2,2.0,78741,1,4.83,Q1,0,0,1,1,1,397000,110.0,0.0814447592067988
2,3,1.0,78753,1,4.95,Q1,0,0,0,1,0,364000,157.0,0.7
2,4,1.0,78752,1,5.0,Q1,0,0,1,1,0,422000,148.0,0.04920049200492
3,3,2.5,78702,0,4.0,Q1,0,0,0,1,0,613000,499.0,0.0208942749686585
2,3,2.0,78702,0,4.67,Q1,0,0,1,0,0,613000,257.0,0.0783630822812364
3,4,2.0,78753,0,4.91,Q1,0,1,1,1,0,364000,309.0,0.0877893056664006
1,2,1.0,78751,1,4.95,Q1,0,1,1,1,0,636000,150.0,0.0892857142857142
2,2,1.5,78745,0,4.71,Q1,0,1,0,1,0,456000,139.0,0.1739130434782608
3,3,3.5,78704,0,5.0,Q1,1,1,1,1,0,802000,475.0,0.0223048327137546
3,3,2.5,78702,1,5.0,Q1,0,0,0,1,0,613000,324.0,0.0435865504358655
1,1,1.0,78704,0,4.5,Q1,1,1,1,1,0,802000,85.0,0.165680473372781
3,4,2.0,78702,1,5.0,Q1,0,0,1,0,0,613000,447.0,0.0039154267815191
3,4,2.0,78745,0,4.9,Q1,0,0,1,1,0,456000,160.0,0.0775193798449612
2,3,2.0,78741,1,4.9,Q1,0,0,1,1,1,397000,127.0,0.1485673859214715
3,4,2.0,78744,1,4.88,Q1,0,1,1,1,0,358000,279.0,0.0220324979344533
3,4,2.0,78748,1,4.88,Q1,0,0,0,0,0,440000,328.0,0.5912596401028277
3,3,2.0,78751,0,5.0,Q1,0,0,1,1,0,636000,340.0,0.125
4,4,4.0,78734,0,5.0,Q1,1,0,1,1,0,648000,564.0,0.0341005967604433
1,1,1.0,78702,1,5.0,Q1,0,0,1,0,0,613000,228.0,0.0053333333333333
5,4,4.0,78741,0,5.0,Q1,1,1,1,1,0,397000,325.0,0.0187675946199562
2,2,1.5,78704,1,4.86,Q1,0,0,1,1,0,802000,172.0,0.6872370266479664
2,3,2.0,78701,1,4.93,Q1,1,0,1,0,1,727000,392.0,0.0519930675909878
2,4,2.0,78701,1,4.9,Q1,1,0,1,0,1,727000,413.0,0.0696621386276558
1,2,1.0,78701,1,5.0,Q1,1,0,1,0,1,727000,238.0,0.0277488727020464
1,2,1.0,78701,1,5.0,Q1,1,0,1,0,1,727000,228.0,0.0217391304347826
1,1,1.0,78705,0,4.3,Q1,0,1,0,0,0,353000,114.0,0.0519480519480519
3,3,1.5,78732,1,5.0,Q1,0,1,1,1,0,831000,311.0,0.6688963210702341
3,4,2.5,78757,0,5.0,Q1,0,0,0,1,0,612000,206.0,0.0697999069334574
3,3,2.0,78704,1,5.0,Q1,0,1,1,1,0,802000,764.0,0.0135961930659415
1,2,1.0,78704,0,5.0,Q1,1,0,1,1,0,802000,212.0,0.0127469725940089
2,3,2.0,78741,1,5.0,Q1,1,0,1,1,1,397000,167.0,0.0986193293885601
3,3,2.5,78703,0,5.0,Q1,1,0,1,0,0,1324000,296.0,0.0122399020807833
1,2,1.0,78758,1,4.93,Q1,1,0,1,1,1,398000,160.0,0.0499286733238231
4,5,3.5,78744,0,5.0,Q1,0,1,1,0,1,358000,571.0,0.0074906367041198
2,2,2.0,78741,0,4.56,Q1,1,0,1,1,1,397000,148.0,0.1498457470251212
1,1,1.0,78704,0,3.0,Q1,1,1,0,0,1,802000,181.0,0.0277280858676207
2,3,2.0,78701,0,4.33,Q1,1,0,1,0,1,727000,278.0,0.1193633952254641
1,1,1.0,78751,0,5.0,Q1,0,0,1,1,0,636000,200.0,0.0033014196104324
2,3,2.0,78702,1,5.0,Q1,0,0,0,1,0,613000,115.0,0.0712489522212908
3,2,3.0,78704,0,5.0,Q1,0,0,1,1,0,802000,804.0,0.1034482758620689
2,4,2.0,78705,0,4.76,Q1,0,0,1,0,0,353000,159.0,0.7
3,4,2.0,78701,1,4.92,Q1,1,0,1,0,1,727000,91.0,0.7
3,3,2.0,78753,1,4.97,Q1,0,0,1,1,0,364000,220.0,0.1264092927912538
1,2,1.0,78702,1,4.83,Q1,1,1,1,1,0,613000,221.0,0.0898876404494382
4,4,2.5,78745,0,5.0,Q1,0,0,1,1,0,456000,800.0,0.0044267374944665
2,3,2.5,78721,0,5.0,Q1,0,0,1,1,0,464000,350.0,0.0115562403697996
1,1,1.0,78704,1,4.97,Q1,0,1,1,1,0,802000,238.0,0.2185128983308042
3,4,2.0,78725,0,4.57,Q1,0,1,1,0,0,313000,259.0,0.0358974358974358
2,3,1.5,78741,1,4.83,Q1,0,1,1,1,0,397000,138.0,0.1244167962674961
3,4,2.0,78702,1,4.93,Q1,0,1,1,1,0,613000,338.0,0.0907029478458049
1,2,1.0,78722,1,4.63,Q1,0,1,1,1,0,595000,150.0,0.0767067246228586
3,4,2.0,78749,0,4.98,Q1,0,0,1,1,0,568000,199.0,0.1442468970144247
2,2,1.0,78702,0,5.0,Q1,0,1,0,1,0,613000,275.0,0.0122819945959223
5,10,3.0,78724,0,4.67,Q1,0,0,1,1,0,384000,430.0,0.0605652759084791
3,4,2.0,78702,0,4.75,Q1,0,1,0,1,0,613000,204.0,0.014892032762472
4,4,2.0,78754,0,5.0,Q1,1,0,1,1,0,385000,220.0,0.0322710770471964
2,2,2.0,78704,1,5.0,Q1,1,0,0,0,0,802000,644.0,0.0175923598894194
2,2,1.5,78704,1,4.96,Q1,0,0,1,1,0,802000,187.0,0.0746026597469996
2,2,1.0,78704,0,5.0,Q1,0,0,1,1,0,802000,308.0,0.0772200772200772
1,1,1.0,78701,0,5.0,Q1,1,0,1,0,1,727000,400.0,0.0130804447351209
1,1,1.0,78705,0,4.0,Q1,0,0,1,0,0,353000,200.0,0.3053435114503817
1,1,1.0,78702,1,5.0,Q1,0,0,0,0,0,613000,191.0,0.066006600660066
1,2,1.0,78705,0,4.35,Q1,0,0,0,0,0,353000,69.0,0.1965230536659108
3,4,2.5,78704,0,5.0,Q1,0,0,1,1,0,802000,768.0,0.0459558823529411
1,2,1.0,78704,0,4.6,Q1,1,1,1,1,1,802000,204.0,0.2223320158102766
5,7,4.5,78702,1,5.0,Q1,0,0,1,1,0,613000,980.0,0.0789036544850498
2,3,2.0,78731,1,5.0,Q1,0,1,1,1,0,1019000,528.0,0.2083333333333333
1,1,1.0,78756,0,5.0,Q1,1,0,1,1,0,728000,65.0,0.0136585365853658
3,3,2.0,78728,1,5.0,Q1,0,1,1,1,0,432000,261.0,0.0120433560818948
2,2,2.0,78745,0,5.0,Q1,0,1,1,1,0,456000,150.0,0.0364630811303555
2,2,2.0,78704,0,4.83,Q1,0,0,0,1,0,802000,582.0,0.0214745884037222
3,4,2.5,78747,0,4.9,Q1,1,1,1,1,0,398000,201.0,0.0773480662983425
1,2,1.0,78752,0,4.54,Q1,0,1,1,1,0,422000,100.0,0.1009316770186335
1,2,1.0,78752,0,4.2,Q1,0,1,1,1,0,422000,100.0,0.0373971578160059
3,3,2.0,78745,1,5.0,Q1,0,0,1,0,0,456000,405.0,0.0799289520426287
1,2,1.0,78721,1,4.95,Q1,0,1,1,0,0,464000,130.0,0.185069008782936
3,4,3.0,78734,0,5.0,Q1,1,0,0,1,0,648000,517.0,0.0194363459669582
4,4,2.0,78750,1,4.92,Q1,0,1,1,1,0,603000,129.0,0.0642508352608584
1,1,1.0,78704,0,4.8,Q1,0,0,1,0,0,802000,81.0,0.155440414507772
4,5,2.0,78727,1,5.0,Q1,0,0,1,1,0,474000,180.0,0.0333333333333333
1,1,1.0,78702,0,4.86,Q1,0,1,1,1,0,613000,109.0,0.3493788819875776
1,2,1.0,78701,1,4.74,Q1,1,0,0,0,0,727000,135.0,0.0650239561943874
3,5,2.0,78737,1,4.92,Q1,0,1,1,1,1,786000,170.0,0.0309966618979494
1,1,1.0,78704,0,4.0,Q1,0,0,0,0,0,802000,151.0,0.002844141069397
3,3,2.0,78753,1,4.72,Q1,0,1,1,0,0,364000,188.0,0.0785340314136125
2,2,1.5,78704,1,5.0,Q1,0,0,0,1,0,802000,273.0,0.1222272521502942
4,4,4.5,78741,1,5.0,Q1,0,0,1,1,0,397000,1018.0,0.0399753997539975
1,1,1.0,78704,0,4.76,Q1,1,1,1,1,0,802000,248.0,0.0621572212065813
3,9,2.5,78728,1,4.85,Q1,0,1,1,1,0,432000,251.0,0.5694444444444444
1,1,1.0,78758,0,1.0,Q1,1,0,0,1,1,398000,59.0,0.0152091254752851
1,1,1.0,78746,1,5.0,Q1,1,0,1,0,0,1721000,191.0,0.0630914826498422
1,1,1.0,78744,1,5.0,Q1,0,1,0,0,0,358000,121.0,0.0827097282394643
4,6,2.0,78745,0,5.0,Q1,0,1,1,1,0,456000,1350.0,0.0214855739717618
1,1,1.0,78703,0,5.0,Q1,1,1,1,1,0,1324000,371.0,0.0137969094922737
3,6,3.0,78746,1,5.0,Q1,0,1,1,1,0,1721000,785.0,0.0054749520941691
3,2,2.5,78757,0,5.0,Q1,1,0,1,1,0,612000,1321.0,0.0032341526520051
3,6,2.0,78705,0,4.17,Q1,1,0,1,1,0,353000,152.0,0.0489263386789888
